,date,open,high,low,close,tick_volume,spread,real_volume
1372,2007-04-06,233.95,234.6,233.79,234.32,6083,70,0
1373,2007-04-09,234.34,234.53,233.74,234.1,6114,70,0
1374,2007-04-10,234.07,235.35,233.64,234.67,11750,70,0
1375,2007-04-11,234.65,236.28,234.6,235.78,12367,70,0
1376,2007-04-12,235.79,236.1,235.14,235.64,12404,70,0
1377,2007-04-13,235.67,236.96,234.75,236.84,13569,70,0
1378,2007-04-16,237.08,238.57,236.4,238.02,13630,70,0
1379,2007-04-17,238.0,239.42,237.15,238.75,13523,70,0
1380,2007-04-18,238.72,238.92,236.75,237.92,13905,70,0
1381,2007-04-19,237.93,238.2,235.21,237.14,15838,70,0
1382,2007-04-20,237.13,238.31,236.88,237.6,12137,70,0
1383,2007-04-23,238.07,238.32,236.28,237.17,12179,70,0
1384,2007-04-24,237.18,238.0,235.96,237.29,12940,70,0
1385,2007-04-25,237.25,237.99,236.89,237.45,11257,70,0
1386,2007-04-26,237.47,238.74,237.25,237.92,12740,70,0
1387,2007-04-27,237.96,239.38,237.32,238.92,10587,70,0
1388,2007-04-30,238.04,239.02,237.86,238.72,11629,70,0
1389,2007-05-01,238.74,239.75,238.64,239.31,10842,70,0
1390,2007-05-02,239.29,239.59,238.61,238.97,13312,70,0
1391,2007-05-03,238.96,239.56,238.9,239.25,9135,70,0
1392,2007-05-04,239.24,239.53,238.75,239.38,11894,70,0
1393,2007-05-07,239.53,239.59,239.11,239.32,10250,70,0
1394,2007-05-08,239.34,239.39,238.17,238.67,12817,70,0
1395,2007-05-09,238.68,239.52,238.03,239.24,11638,70,0
1396,2007-05-10,239.25,239.75,236.85,236.89,15606,70,0
1397,2007-05-11,236.9,238.43,236.42,238.13,15722,70,0
1398,2007-05-14,238.2,238.65,237.89,238.27,9062,70,0
1399,2007-05-15,238.25,239.0,237.71,238.72,11865,70,0
1400,2007-05-16,238.71,239.36,238.56,238.79,11172,70,0
1401,2007-05-17,238.81,239.61,238.61,239.46,10712,70,0
1402,2007-05-18,239.45,239.89,237.79,239.17,11404,70,0
1403,2007-05-21,239.19,239.6,238.99,239.42,9983,70,0
1404,2007-05-22,239.38,240.2,239.1,240.0,9898,70,0
1405,2007-05-23,239.98,241.85,239.9,241.46,11609,70,0
1406,2007-05-24,241.45,241.6,240.71,240.92,12205,70,0
1407,2007-05-25,240.93,241.78,239.67,241.53,12353,70,0
1408,2007-05-28,241.41,241.63,241.17,241.21,4733,70,0
1409,2007-05-29,241.22,241.53,240.5,241.07,9129,70,0
1410,2007-05-30,241.06,241.07,239.74,240.32,12955,70,0
1411,2007-05-31,240.31,241.17,239.89,241.06,11144,70,0
1412,2007-06-01,241.02,242.07,240.85,242.0,9314,70,0
1413,2007-06-04,241.84,242.64,241.64,242.34,10518,70,0
1414,2007-06-05,242.32,242.99,241.52,241.84,12465,70,0
1415,2007-06-06,241.85,242.27,240.92,241.14,12598,70,0
1416,2007-06-07,241.15,242.03,238.9,239.14,14986,70,0
1417,2007-06-08,239.17,240.13,237.64,239.78,15500,70,0
1418,2007-06-11,239.75,239.96,238.95,239.6,9889,70,0
1419,2007-06-12,239.61,240.85,239.57,240.15,11327,70,0
1420,2007-06-13,240.09,242.21,239.72,241.9,13307,70,0
1421,2007-06-14,241.88,242.96,241.69,242.15,7848,70,0
1422,2007-06-15,242.14,244.35,242.07,243.92,6927,70,0
1423,2007-06-18,243.93,245.51,243.91,245.17,11309,70,0
1424,2007-06-19,245.22,245.54,245.07,245.27,14737,70,0
1425,2007-06-20,245.29,246.62,244.69,246.07,15359,70,0
1426,2007-06-21,246.08,246.64,245.87,246.49,13792,70,0
1427,2007-06-22,246.43,247.93,246.43,247.67,13937,70,0
1428,2007-06-25,247.36,247.8,246.46,247.05,11121,70,0
1429,2007-06-26,246.99,247.14,245.22,246.2,16618,70,0
1430,2007-06-27,246.21,246.21,243.99,245.52,19240,70,0
1431,2007-06-28,245.51,246.76,245.33,246.68,15957,70,0
1432,2007-06-29,246.69,247.79,246.47,247.42,16283,70,0
1433,2007-07-02,247.14,247.61,246.03,246.91,13487,70,0
1434,2007-07-03,246.93,247.61,246.22,246.95,12404,70,0
1435,2007-07-04,246.98,247.44,246.59,247.25,8850,70,0
1436,2007-07-05,247.27,247.62,246.58,247.26,13299,70,0
1437,2007-07-06,247.25,248.18,247.05,248.0,12491,70,0
1438,2007-07-09,248.24,248.78,248.11,248.68,9573,70,0
1439,2007-07-10,248.67,248.75,245.86,246.08,17489,70,0
1440,2007-07-11,246.1,248.94,245.07,248.66,19132,70,0
1441,2007-07-12,248.65,248.78,247.69,248.44,16014,70,0
1442,2007-07-13,248.38,248.92,247.98,248.01,14041,70,0
1443,2007-07-16,247.85,248.64,247.58,248.17,11990,70,0
1444,2007-07-17,248.21,250.46,248.01,250.09,19729,70,0
1445,2007-07-18,250.13,250.52,249.6,250.21,24827,70,0
1446,2007-07-19,250.22,250.43,249.72,250.13,14090,70,0
1447,2007-07-20,250.09,251.09,248.6,249.35,13964,70,0
1448,2007-07-23,249.85,249.94,248.54,249.31,21327,70,0
1449,2007-07-24,249.36,249.45,247.28,247.81,21249,70,0
1450,2007-07-25,247.82,248.11,246.28,247.36,22729,70,0
1451,2007-07-26,247.38,247.73,241.41,241.71,29313,70,0
1452,2007-07-27,241.73,244.37,239.74,240.15,36765,70,0
1453,2007-07-30,238.8,241.4,238.31,241.39,22207,70,0
1454,2007-07-31,241.4,242.93,240.16,240.36,30020,70,0
1455,2007-08-01,240.45,241.85,237.63,241.44,40042,70,0
1456,2007-08-02,241.43,243.13,240.13,242.63,28256,70,0
1457,2007-08-03,242.64,242.94,240.64,240.92,25021,70,0
1458,2007-08-06,239.33,241.81,238.92,241.46,14003,70,0
1459,2007-08-07,241.45,241.5,238.68,240.23,24803,70,0
1460,2007-08-08,240.22,244.08,239.84,243.47,29577,70,0
1461,2007-08-09,243.48,244.02,238.92,239.0,27481,70,0
1462,2007-08-10,239.03,240.48,236.26,239.51,39111,70,0
1463,2007-08-13,239.28,239.7,236.44,237.66,30234,70,0
1464,2007-08-14,237.62,238.06,234.62,234.75,33571,70,0
1465,2007-08-15,234.76,234.85,230.88,230.89,43337,70,0
1466,2007-08-16,230.88,231.69,221.48,226.86,64944,70,0
1467,2007-08-17,227.15,228.99,219.32,226.57,63948,70,0
1468,2007-08-20,226.64,229.56,224.93,228.3,44079,70,0
1469,2007-08-21,228.33,229.07,225.33,226.35,41753,70,0
1470,2007-08-22,226.36,229.99,225.7,229.95,32307,70,0
1471,2007-08-23,229.94,234.86,229.91,233.21,40404,70,0
1472,2007-08-24,233.2,234.58,230.82,234.47,35728,70,0
1473,2007-08-27,234.37,235.49,232.39,232.52,21479,70,0
1474,2007-08-28,232.51,232.74,228.22,228.25,34299,70,0
1475,2007-08-29,228.24,234.51,227.4,234.26,43057,70,0
1476,2007-08-30,234.25,234.25,231.19,233.22,39658,70,0
1477,2007-08-31,233.23,235.49,232.72,233.49,37905,70,0
1478,2007-09-03,233.41,234.54,233.02,233.98,16560,70,0
1479,2007-09-04,234.03,234.41,231.93,233.99,29090,70,0
1480,2007-09-05,233.95,234.8,231.88,232.42,30376,70,0
1481,2007-09-06,232.41,233.95,231.88,233.54,33652,70,0
1482,2007-09-07,233.53,234.12,229.14,230.0,21873,70,0
1483,2007-09-10,228.88,231.47,228.23,230.41,21612,70,0
1484,2007-09-11,230.38,232.5,229.55,232.37,33451,70,0
1485,2007-09-12,232.36,232.52,231.01,231.71,21733,70,0
1486,2007-09-13,231.7,234.77,231.01,231.08,27805,70,0
1487,2007-09-14,231.09,233.28,230.17,231.51,38147,70,0
1488,2007-09-17,231.54,231.67,228.79,229.47,28040,70,0
1489,2007-09-18,229.54,234.24,228.19,233.58,33712,70,0
1490,2007-09-19,233.59,233.84,231.11,231.73,34685,70,0
1491,2007-09-20,231.74,232.24,229.45,230.33,34171,70,0
1492,2007-09-21,230.32,233.66,230.2,233.32,31087,70,0
1493,2007-09-24,233.1,233.52,231.73,232.25,20732,70,0
1494,2007-09-25,232.23,232.36,229.72,231.37,29699,70,0
1495,2007-09-26,231.38,233.24,231.21,232.71,29454,70,0
1496,2007-09-27,232.72,234.57,232.45,234.25,30275,70,0
1497,2007-09-28,234.24,235.25,232.37,234.99,35558,70,0
1498,2007-10-01,234.84,237.06,234.67,236.37,29758,70,0
1499,2007-10-02,236.31,236.77,234.92,235.9,28435,70,0
1500,2007-10-03,235.93,237.83,235.87,237.06,28400,70,0
1501,2007-10-04,237.04,237.82,236.14,237.16,26632,70,0
1502,2007-10-05,237.19,238.96,236.67,238.86,22854,70,0
1503,2007-10-08,239.18,239.68,238.55,239.09,9102,70,0
1504,2007-10-09,239.07,239.08,236.95,238.56,16870,70,0
1505,2007-10-10,238.59,240.35,238.53,239.26,15571,70,0
1506,2007-10-11,239.16,239.84,237.74,238.56,18437,70,0
1507,2007-10-12,238.55,239.46,237.37,239.42,16280,70,0
1508,2007-10-15,238.99,240.65,238.91,239.8,15237,70,0
1509,2007-10-16,239.82,239.98,236.6,237.51,20870,70,0
1510,2007-10-17,237.5,238.78,235.86,237.94,22149,70,0
1511,2007-10-18,237.93,238.07,235.94,236.12,20084,70,0
1512,2007-10-19,236.1,236.98,234.78,234.92,22092,70,0
1513,2007-10-22,233.93,234.47,230.28,232.51,28518,70,0
1514,2007-10-23,232.53,235.81,232.34,235.25,22038,70,0
1515,2007-10-24,235.23,235.68,232.79,234.02,23676,70,0
1516,2007-10-25,233.96,235.11,233.01,234.23,19656,70,0
1517,2007-10-26,234.24,235.34,233.6,234.37,16857,70,0
1518,2007-10-29,234.45,236.76,234.3,236.36,14228,70,0
1519,2007-10-30,236.35,237.67,235.22,237.16,16468,70,0
1520,2007-10-31,237.18,240.17,236.98,239.86,20068,70,0
1521,2007-11-01,239.91,241.35,237.75,237.91,23008,70,0
1522,2007-11-02,237.93,240.25,237.6,239.92,24324,70,0
1523,2007-11-05,239.33,239.67,237.08,238.14,20054,70,0
1524,2007-11-06,238.13,239.59,237.77,239.35,17085,70,0
1525,2007-11-07,239.38,239.64,235.09,235.91,29696,70,0
1526,2007-11-08,235.93,238.83,235.86,237.27,28429,70,0
1527,2007-11-09,237.3,238.06,231.06,231.33,31862,70,0
1528,2007-11-12,230.07,231.01,224.17,225.01,33813,70,0
1529,2007-11-13,225.0,230.26,224.85,230.11,27234,70,0
1530,2007-11-14,230.08,232.39,227.93,227.94,29376,70,0
1531,2007-11-15,227.96,229.67,225.11,225.63,27122,70,0
1532,2007-11-16,225.62,228.35,223.91,228.22,26414,70,0
1533,2007-11-19,227.6,228.31,224.54,224.93,22048,70,0
1534,2007-11-20,224.92,228.29,224.27,227.17,27683,70,0
1535,2007-11-21,227.15,227.23,222.39,223.89,25005,70,0
1536,2007-11-22,223.92,225.63,223.23,223.84,17622,70,0
1537,2007-11-23,223.87,224.76,221.25,223.39,23021,70,0
1538,2007-11-26,223.62,224.81,221.87,222.53,21881,70,0
1539,2007-11-27,222.5,225.77,221.89,224.93,28486,70,0
1540,2007-11-28,224.95,229.28,223.67,228.56,27553,70,0
1541,2007-11-29,228.55,229.15,225.7,226.42,25659,70,0
1542,2007-11-30,226.4,229.3,226.11,228.81,26111,70,0
1543,2007-12-03,228.11,228.44,226.51,227.92,20128,70,0
1544,2007-12-04,228.0,228.08,225.55,226.21,20900,70,0
1545,2007-12-05,226.23,227.38,223.67,224.92,23270,70,0
1546,2007-12-06,224.98,226.07,223.95,225.53,22737,70,0
1547,2007-12-07,225.54,227.05,224.83,226.72,17691,70,0
1548,2007-12-10,226.8,228.82,226.29,228.52,16046,70,0
1549,2007-12-11,228.5,229.8,224.76,225.38,21863,70,0
1550,2007-12-12,225.36,230.31,225.14,229.56,23904,70,0
1551,2007-12-13,229.55,229.56,227.44,229.1,24459,70,0
1552,2007-12-14,229.09,230.02,228.24,228.5,27965,70,0
1553,2007-12-17,228.45,229.11,227.37,228.09,26490,70,0
1554,2007-12-18,228.12,229.05,227.71,228.22,22506,70,0
1555,2007-12-19,228.2,228.56,225.94,226.07,24622,70,0
1556,2007-12-20,226.12,226.4,223.56,224.54,18374,70,0
1557,2007-12-21,224.53,226.54,224.27,226.19,18799,70,0
1558,2007-12-24,226.08,226.43,225.57,226.21,9111,70,0
1559,2007-12-26,226.25,226.9,225.97,226.5,3527,70,0
1560,2007-12-27,226.51,228.36,226.48,227.07,8611,70,0
1561,2007-12-28,227.04,227.62,224.05,224.11,9381,70,0
1562,2007-12-31,224.87,224.91,221.66,221.66,3958,70,0
1563,2008-01-02,221.27,221.83,216.39,217.38,19779,70,0
1564,2008-01-03,217.37,217.61,213.57,215.96,28895,70,0
1565,2008-01-04,215.97,216.79,213.45,214.33,29460,70,0
1566,2008-01-07,214.44,216.16,214.03,215.04,26948,70,0
1567,2008-01-08,215.03,217.3,214.43,214.83,29918,70,0
1568,2008-01-09,214.84,216.44,213.79,215.3,30767,70,0
1569,2008-01-10,215.29,216.02,213.54,214.65,33364,70,0
1570,2008-01-11,214.67,215.1,211.96,212.94,32522,70,0
1571,2008-01-14,213.08,213.42,210.71,211.4,24141,70,0
1572,2008-01-15,211.41,212.09,209.04,209.27,32847,70,0
1573,2008-01-16,209.28,211.98,206.98,210.78,39171,70,0
1574,2008-01-17,210.79,212.36,209.39,210.15,38015,70,0
1575,2008-01-18,210.14,211.51,208.21,208.9,34239,70,0
1576,2008-01-21,209.04,209.32,205.09,205.09,27771,70,0
1577,2008-01-22,205.12,209.98,204.74,209.45,37596,70,0
1578,2008-01-23,209.47,210.47,204.58,208.54,39911,70,0
1579,2008-01-24,208.53,211.91,207.07,211.56,39192,70,0
1580,2008-01-25,211.55,214.0,211.11,211.61,37583,70,0
1581,2008-01-28,211.84,212.7,209.39,212.53,26663,70,0
1582,2008-01-29,212.51,213.4,210.86,212.86,29118,70,0
1583,2008-01-30,212.87,213.69,210.82,211.21,30935,70,0
1584,2008-01-31,211.22,212.57,209.92,211.51,36555,70,0
1585,2008-02-01,211.51,212.29,208.8,209.22,31115,70,0
1586,2008-02-04,209.48,211.72,209.24,210.51,23584,70,0
1587,2008-02-05,210.54,212.08,209.44,209.71,27497,70,0
1588,2008-02-06,209.68,209.71,207.7,208.67,29065,70,0
1589,2008-02-07,208.72,209.37,205.86,208.58,31753,70,0
1590,2008-02-08,208.59,209.86,208.04,208.76,27084,70,0
1591,2008-02-11,209.23,209.29,206.79,208.44,23786,70,0
1592,2008-02-12,208.42,210.95,207.82,210.16,23488,70,0
1593,2008-02-13,210.17,212.79,209.35,212.28,28029,70,0
1594,2008-02-14,212.26,213.85,211.89,212.28,26559,70,0
1595,2008-02-15,212.29,213.29,210.3,211.41,25356,70,0
1596,2008-02-18,210.95,211.79,210.54,211.03,16867,70,0
1597,2008-02-19,211.05,211.06,208.74,210.11,28628,70,0
1598,2008-02-20,210.12,210.89,209.04,209.83,29154,70,0
1599,2008-02-21,209.84,211.95,209.67,210.61,27973,70,0
1600,2008-02-22,210.63,211.49,210.01,210.75,24971,70,0
1601,2008-02-25,211.26,212.87,210.47,212.57,10640,70,0
1602,2008-02-26,212.54,213.44,211.84,213.28,24823,70,0
1603,2008-02-27,213.27,213.48,210.63,210.87,31404,70,0
1604,2008-02-28,210.89,211.26,209.15,209.43,29260,70,0
1605,2008-02-29,209.4,209.49,205.94,206.3,33856,70,0
1606,2008-03-03,204.89,205.77,203.48,205.11,20449,70,0
1607,2008-03-04,205.12,205.67,203.66,205.33,29782,70,0
1608,2008-03-05,205.34,207.72,204.39,207.0,28791,70,0
1609,2008-03-06,207.01,207.59,205.84,206.22,31080,70,0
1610,2008-03-07,206.21,207.95,204.89,206.7,24381,70,0
1611,2008-03-10,206.25,206.82,203.93,204.53,23175,70,0
1612,2008-03-11,204.56,207.7,203.59,207.46,28622,70,0
1613,2008-03-12,207.47,207.97,204.98,205.73,28672,70,0
1614,2008-03-13,205.71,206.07,202.96,204.56,39181,70,0
1615,2008-03-14,204.55,205.1,199.9,199.96,31268,70,0
1616,2008-03-17,199.1,199.72,192.6,194.31,49012,70,0
1617,2008-03-18,194.3,201.84,193.43,200.93,33976,70,0
1618,2008-03-19,200.91,201.28,195.46,196.01,37347,70,0
1619,2008-03-20,196.03,198.29,195.05,196.7,18748,70,0
1620,2008-03-21,196.72,197.97,196.59,197.31,7726,70,0
1621,2008-03-24,197.07,200.41,196.89,199.94,21388,70,0
1622,2008-03-25,199.93,200.89,198.97,200.3,39686,70,0
1623,2008-03-26,200.35,201.02,197.56,198.64,41420,70,0
1624,2008-03-27,198.66,201.74,197.73,199.72,49381,70,0
1625,2008-03-28,199.74,200.46,197.53,197.89,41854,70,0
1626,2008-03-31,197.32,200.13,196.84,198.13,34811,70,0
1627,2008-04-01,198.06,201.67,197.01,201.13,40407,70,0
1628,2008-04-02,201.16,204.03,200.87,203.46,40897,70,0
1629,2008-04-03,203.45,204.56,202.62,204.08,40487,70,0
1630,2008-04-04,204.07,205.09,202.15,202.24,39104,70,0
1631,2008-04-07,202.79,204.42,202.37,203.54,34835,70,0
1632,2008-04-08,203.55,204.1,201.14,201.82,41257,70,0
1633,2008-04-09,201.84,202.58,200.55,200.92,36445,70,0
1634,2008-04-10,200.93,201.26,198.07,200.64,48374,70,0
1635,2008-04-11,200.68,201.87,198.43,198.9,40714,70,0
1636,2008-04-14,199.04,200.77,198.07,199.84,44650,70,0
1637,2008-04-15,199.86,200.28,198.47,199.88,40804,70,0
1638,2008-04-16,199.87,200.93,199.13,200.76,39741,70,0
1639,2008-04-17,200.73,204.42,200.52,203.95,44860,70,0
1640,2008-04-18,203.9,208.99,203.55,207.1,44410,70,0
1641,2008-04-21,207.42,208.1,203.91,204.28,41182,70,0
1642,2008-04-22,204.3,206.09,203.35,205.31,46736,70,0
1643,2008-04-23,205.32,206.06,204.1,204.67,41407,70,0
1644,2008-04-24,204.7,206.12,204.14,205.66,43562,70,0
1645,2008-04-25,205.69,207.62,205.4,207.33,42756,70,0
1646,2008-04-28,207.14,208.6,206.73,207.42,34513,70,0
1647,2008-04-29,207.41,207.64,203.44,205.0,38589,70,0
1648,2008-04-30,204.98,207.86,203.65,206.55,43037,70,0
1649,2008-05-01,206.55,207.13,204.81,206.27,35312,70,0
1650,2008-05-02,206.25,209.01,206.25,207.77,38919,70,0
1651,2008-05-05,207.78,208.29,206.45,206.99,25297,70,0
1652,2008-05-06,207.01,207.17,205.51,206.65,36246,70,0
1653,2008-05-07,206.67,206.9,204.23,204.53,40387,70,0
1654,2008-05-08,204.49,204.76,202.37,202.81,47478,70,0
1655,2008-05-09,202.86,203.27,199.78,200.98,41039,70,0
1656,2008-05-12,200.91,203.74,200.16,203.2,39593,70,0
1657,2008-05-13,203.15,204.16,201.52,203.61,43605,70,0
1658,2008-05-14,203.59,204.98,203.36,204.35,38843,70,0
1659,2008-05-15,204.37,204.83,203.1,203.91,38865,70,0
1660,2008-05-16,203.92,204.4,202.61,203.63,38160,70,0
1661,2008-05-19,203.47,204.08,202.91,203.28,29803,70,0
1662,2008-05-20,203.29,204.78,202.7,203.85,40647,70,0
1663,2008-05-21,203.86,203.98,202.59,203.08,40613,70,0
1664,2008-05-22,203.1,206.55,202.71,206.11,33787,70,0
1665,2008-05-23,206.09,206.23,204.13,204.63,31656,70,0
1666,2008-05-26,204.68,205.14,204.24,204.85,12881,70,0
1667,2008-05-27,204.88,206.16,204.65,205.9,32502,70,0
1668,2008-05-28,205.89,207.71,205.18,207.25,36823,70,0
1669,2008-05-29,207.17,208.93,206.77,208.55,38602,70,0
1670,2008-05-30,208.56,209.31,207.68,209.14,34028,70,0
1671,2008-06-02,208.13,208.34,204.64,205.25,39153,70,0
1672,2008-06-03,205.28,207.12,203.96,206.24,41058,70,0
1673,2008-06-04,206.26,206.62,204.51,205.69,38939,70,0
1674,2008-06-05,205.68,207.54,205.52,207.43,38966,70,0
1675,2008-06-06,207.41,208.08,206.65,206.76,38733,70,0
1676,2008-06-09,205.87,210.11,205.82,209.79,45786,70,0
1677,2008-06-10,209.8,210.77,208.58,209.7,43727,70,0
1678,2008-06-11,209.71,210.62,209.41,209.73,39509,70,0
1679,2008-06-12,209.79,210.29,209.53,209.88,40353,70,0
1680,2008-06-13,209.91,210.89,209.68,210.7,37560,70,0
1681,2008-06-16,210.35,212.82,210.32,212.45,32641,70,0
1682,2008-06-17,212.47,212.66,210.63,211.2,38525,70,0
1683,2008-06-18,211.19,211.5,210.41,211.21,31410,70,0
1684,2008-06-19,211.19,213.3,210.79,212.85,35167,70,0
1685,2008-06-20,212.87,213.12,211.7,212.08,33142,70,0
1686,2008-06-23,211.74,212.21,211.07,211.91,30565,70,0
1687,2008-06-24,211.89,212.85,211.63,212.48,30693,70,0
1688,2008-06-25,212.47,213.32,212.13,212.94,30060,70,0
1689,2008-06-26,212.93,213.91,211.9,212.5,34510,70,0
1690,2008-06-27,212.49,212.97,210.57,211.72,36247,70,0
1691,2008-06-30,211.79,212.31,209.39,211.46,36569,70,0
1692,2008-07-02,211.55,212.05,210.8,210.98,37186,70,0
1693,2008-07-03,210.97,211.92,210.6,211.77,32436,70,0
1694,2008-07-04,211.75,212.06,211.24,211.68,19354,70,0
1695,2008-07-07,211.71,212.42,210.96,211.65,35058,70,0
1696,2008-07-08,211.66,211.82,210.22,211.54,36118,70,0
1697,2008-07-09,211.53,212.31,211.02,211.84,33171,70,0
1698,2008-07-10,211.83,212.15,211.12,211.69,34272,70,0
1699,2008-07-11,211.7,212.12,210.23,211.34,36315,70,0
1700,2008-07-14,211.3,212.26,211.05,211.79,37479,70,0
1701,2008-07-15,211.76,212.0,208.91,209.87,46409,70,0
1702,2008-07-16,209.85,210.26,207.98,210.0,39659,70,0
1703,2008-07-17,209.99,213.61,209.62,212.18,41856,70,0
1704,2008-07-18,212.17,213.82,211.55,213.72,34219,70,0
1705,2008-07-21,213.37,213.83,212.13,213.15,28662,70,0
1706,2008-07-22,213.14,213.85,212.82,213.65,34168,70,0
1707,2008-07-23,213.62,215.87,213.44,215.56,35772,70,0
1708,2008-07-24,215.57,215.72,212.77,213.3,35170,70,0
1709,2008-07-25,213.29,214.92,211.58,214.74,37688,70,0
1710,2008-07-28,214.7,214.88,213.68,214.34,29528,70,0
1711,2008-07-29,214.36,214.79,213.71,214.12,29931,70,0
1712,2008-07-30,214.08,214.38,213.24,214.1,29771,70,0
1713,2008-07-31,214.11,214.57,213.35,213.85,30688,70,0
1714,2008-08-01,213.94,213.96,212.0,212.69,29088,70,0
1715,2008-08-04,212.65,212.88,212.06,212.2,28319,70,0
1716,2008-08-05,212.21,212.36,210.58,211.48,33634,70,0
1717,2008-08-06,211.49,213.93,211.44,213.38,32608,70,0
1718,2008-08-07,213.39,213.73,212.4,212.47,33002,70,0
1719,2008-08-08,212.45,212.72,210.82,211.65,39948,70,0
1720,2008-08-11,211.08,211.53,209.69,210.34,39670,70,0
1721,2008-08-12,210.33,210.61,207.01,207.22,39853,70,0
1722,2008-08-13,207.21,207.33,202.5,204.64,47843,70,0
1723,2008-08-14,204.66,205.86,203.45,205.09,36728,70,0
1724,2008-08-15,205.08,206.5,204.38,206.22,33636,70,0
1725,2008-08-18,205.92,206.23,205.03,205.11,28797,70,0
1726,2008-08-19,205.1,205.37,203.87,204.68,30198,70,0
1727,2008-08-20,204.7,205.12,204.12,204.46,22749,70,0
1728,2008-08-21,204.45,204.64,201.79,203.65,28505,70,0
1729,2008-08-22,203.63,204.58,202.77,203.91,14681,70,0
1730,2008-08-25,203.7,203.76,202.34,202.48,24046,70,0
1731,2008-08-26,202.5,202.86,200.84,201.56,32797,70,0
1732,2008-08-27,201.54,202.27,200.48,200.89,34168,70,0
1733,2008-08-28,200.93,201.12,199.79,200.15,36646,70,0
1734,2008-08-29,200.17,200.33,197.61,198.12,31394,70,0
1735,2008-09-01,196.19,196.88,194.13,194.6,33468,70,0
1736,2008-09-02,194.61,194.87,192.66,193.65,41650,70,0
1737,2008-09-03,193.63,194.07,191.91,192.1,38244,70,0
1738,2008-09-04,192.11,193.58,186.63,187.39,43140,70,0
1739,2008-09-05,187.41,190.3,186.18,190.3,55532,70,0
1740,2008-09-08,194.77,195.65,188.48,190.1,55343,70,0
1741,2008-09-09,190.11,190.96,187.68,187.86,49982,70,0
1742,2008-09-10,187.87,190.07,187.18,188.51,48136,70,0
1743,2008-09-11,188.55,188.96,185.87,188.39,51069,70,0
1744,2008-09-12,188.45,193.7,187.57,193.63,43436,70,0
1745,2008-09-15,190.61,192.1,187.28,187.72,67487,70,0
1746,2008-09-16,187.73,190.05,184.47,187.92,71451,70,0
1747,2008-09-17,187.91,192.04,186.86,189.1,67330,70,0
1748,2008-09-18,189.36,192.11,189.08,191.67,67354,70,0
1749,2008-09-19,191.61,197.07,191.42,196.74,58968,70,0
1750,2008-09-22,195.84,197.16,194.28,195.89,56445,70,0
1751,2008-09-23,195.88,196.59,194.9,196.07,34122,70,0
1752,2008-09-24,196.13,197.42,195.29,196.07,40673,70,0
1753,2008-09-25,196.05,197.16,195.22,195.69,47042,70,0
1754,2008-09-26,195.76,195.86,193.13,195.51,48857,70,0
1755,2008-09-29,194.18,195.44,187.57,187.59,54889,70,0
1756,2008-09-30,187.6,191.0,186.43,189.01,55276,70,0
1757,2008-10-01,189.01,189.93,185.94,187.35,53943,70,0
1758,2008-10-02,187.38,188.11,184.69,185.66,53738,70,0
1759,2008-10-03,185.67,188.47,184.65,186.57,53975,70,0
1760,2008-10-06,184.81,185.75,174.04,177.01,82925,70,0
1761,2008-10-07,176.98,182.05,175.96,177.87,82263,70,0
1762,2008-10-08,177.9,178.95,170.91,171.19,97374,70,0
1763,2008-10-09,171.18,176.39,169.72,170.31,81708,70,0
1764,2008-10-10,170.29,172.12,165.97,171.52,76499,70,0
1765,2008-10-13,172.91,177.66,168.65,177.51,54495,70,0
1766,2008-10-14,177.54,181.37,176.9,177.84,61980,70,0
1767,2008-10-15,177.85,178.71,170.79,171.23,70236,70,0
1768,2008-10-16,171.2,176.25,170.39,176.06,89170,70,0
1769,2008-10-17,176.04,176.53,173.93,175.68,50442,70,0
1770,2008-10-20,175.86,179.2,173.58,175.12,54269,70,0
1771,2008-10-21,175.05,175.56,166.76,167.49,54473,70,0
1772,2008-10-22,167.53,167.94,157.72,158.81,65005,70,0
1773,2008-10-23,158.82,160.65,154.53,159.79,69509,70,0
1774,2008-10-24,159.8,159.82,139.02,150.14,92566,70,0
1775,2008-10-27,146.6,149.85,140.65,144.8,63654,70,0
1776,2008-10-28,144.82,159.54,142.87,157.39,60749,70,0
1777,2008-10-29,157.4,161.16,153.36,159.32,62535,70,0
1778,2008-10-30,159.29,165.04,158.21,161.47,54951,70,0
1779,2008-10-31,161.51,162.26,155.48,158.26,58041,70,0
1780,2008-11-03,158.26,163.33,155.61,156.14,47100,70,0
1781,2008-11-04,156.12,161.72,153.68,159.29,57569,70,0
1782,2008-11-05,159.26,160.82,155.22,155.65,66170,70,0
1783,2008-11-06,155.66,157.68,151.68,151.69,67457,70,0
1784,2008-11-07,151.71,156.19,150.3,153.61,41491,70,0
1785,2008-11-10,156.01,157.53,152.1,153.1,47209,70,0
1786,2008-11-11,153.11,154.26,149.76,150.08,44348,70,0
1787,2008-11-12,150.1,151.76,140.28,140.55,56250,70,0
1788,2008-11-13,140.62,145.68,138.9,144.87,58995,70,0
1789,2008-11-14,144.89,146.29,140.89,143.04,48716,70,0
1790,2008-11-17,141.15,146.47,140.72,143.93,49971,70,0
1791,2008-11-18,143.94,146.51,143.58,145.11,47025,70,0
1792,2008-11-19,145.16,147.9,142.85,143.22,39792,70,0
1793,2008-11-20,143.23,143.9,137.65,138.76,47112,70,0
1794,2008-11-21,138.72,143.22,137.93,143.19,48537,70,0
