,date,open,high,low,close,tick_volume,spread,real_volume
207,2002-10-17,0.9811,0.9811,0.9697,0.9709,9784,50,0
208,2002-10-18,0.9708,0.9745,0.9697,0.9725,8717,50,0
209,2002-10-21,0.9722,0.9765,0.9687,0.9733,8649,50,0
210,2002-10-22,0.9734,0.9803,0.972,0.9774,8760,50,0
211,2002-10-23,0.9777,0.9801,0.9747,0.9754,8501,50,0
212,2002-10-24,0.9754,0.9788,0.9724,0.9773,8842,50,0
213,2002-10-25,0.9775,0.9798,0.9755,0.9763,8516,50,0
214,2002-10-28,0.9762,0.9851,0.9725,0.9844,8725,50,0
215,2002-10-29,0.9844,0.9868,0.9805,0.9828,9283,50,0
216,2002-10-30,0.9828,0.9854,0.9815,0.9847,8433,50,0
217,2002-10-31,0.9844,0.9912,0.9835,0.9906,9331,50,0
218,2002-11-01,0.9904,1.0006,0.9888,0.9966,9550,50,0
219,2002-11-04,0.9964,0.9988,0.9931,0.9986,8110,50,0
220,2002-11-05,0.9984,1.0043,0.9969,0.9991,9139,50,0
221,2002-11-06,0.9989,1.0052,0.994,1.0047,9345,50,0
222,2002-11-07,1.0049,1.0101,0.9989,1.0088,10262,50,0
223,2002-11-08,1.0088,1.0154,1.0073,1.0134,8635,50,0
224,2002-11-11,1.0127,1.0173,1.0092,1.0101,8569,50,0
225,2002-11-12,1.0101,1.0138,1.0065,1.0122,9982,50,0
226,2002-11-13,1.0122,1.013,1.0045,1.0086,9712,50,0
227,2002-11-14,1.0084,1.0102,1.0029,1.0041,9719,50,0
228,2002-11-15,1.0039,1.0102,1.001,1.0098,9400,50,0
229,2002-11-18,1.0102,1.0123,1.0061,1.0093,9725,50,0
230,2002-11-19,1.0093,1.0143,1.0007,1.0032,9276,50,0
231,2002-11-20,1.0032,1.0049,0.999,1.0011,9614,50,0
232,2002-11-21,1.0012,1.0044,0.9976,1.0025,9090,50,0
233,2002-11-22,1.0026,1.0038,0.9961,0.9969,8738,50,0
234,2002-11-25,0.9968,0.9971,0.9893,0.9917,8957,50,0
235,2002-11-26,0.9915,0.9941,0.9895,0.9937,9083,50,0
236,2002-11-27,0.9937,0.9945,0.9877,0.9907,8909,50,0
237,2002-11-28,0.9906,0.9962,0.9893,0.9937,8149,50,0
238,2002-11-29,0.9937,0.9959,0.9917,0.9938,7557,50,0
239,2002-12-02,0.9928,0.9985,0.986,0.9969,9000,50,0
240,2002-12-03,0.9968,1.0002,0.9951,0.9965,9362,50,0
241,2002-12-04,0.9968,1.0034,0.9962,1.0014,9288,50,0
242,2002-12-05,1.0018,1.0026,0.997,1.0003,8914,50,0
243,2002-12-06,1.0004,1.0129,0.9998,1.0091,9588,50,0
244,2002-12-09,1.0101,1.0121,1.0067,1.0109,9288,50,0
245,2002-12-10,1.011,1.0141,1.0071,1.0076,8670,50,0
246,2002-12-11,1.0076,1.0103,1.0059,1.0086,8899,50,0
247,2002-12-12,1.0084,1.0196,1.0074,1.0183,9447,50,0
248,2002-12-13,1.0186,1.0262,1.0166,1.0242,9335,50,0
249,2002-12-16,1.023,1.0251,1.0194,1.0223,9381,50,0
250,2002-12-17,1.0226,1.0335,1.0209,1.0272,10125,50,0
251,2002-12-18,1.0271,1.029,1.0225,1.0284,9756,50,0
252,2002-12-19,1.0284,1.0291,1.0207,1.0271,10025,50,0
253,2002-12-20,1.0268,1.0278,1.024,1.0274,9317,50,0
254,2002-12-23,1.0264,1.032,1.0218,1.0266,8705,50,0
255,2002-12-24,1.0265,1.0328,1.0253,1.0303,7938,50,0
256,2002-12-25,1.0303,1.0329,1.0281,1.0321,3201,50,0
257,2002-12-26,1.0325,1.0383,1.0316,1.0368,6884,50,0
258,2002-12-27,1.0366,1.0447,1.0359,1.0443,9201,50,0
259,2002-12-30,1.0419,1.0495,1.0406,1.0476,8911,50,0
260,2002-12-31,1.0476,1.0507,1.0454,1.0489,7821,50,0
261,2003-01-01,1.0492,1.0503,1.0467,1.048,601,50,0
262,2003-01-02,1.0479,1.05,1.0335,1.0366,8880,50,0
263,2003-01-03,1.0362,1.044,1.034,1.0428,9109,50,0
264,2003-01-06,1.042,1.0497,1.0416,1.0447,9405,50,0
265,2003-01-07,1.0444,1.0457,1.0395,1.0405,9297,50,0
266,2003-01-08,1.0409,1.0536,1.0359,1.0501,9379,50,0
267,2003-01-09,1.0499,1.0543,1.0453,1.0488,9769,50,0
268,2003-01-10,1.0488,1.0588,1.0473,1.0573,9570,50,0
269,2003-01-13,1.0579,1.0586,1.0526,1.054,9403,50,0
270,2003-01-14,1.054,1.06,1.0535,1.0556,9788,50,0
271,2003-01-15,1.0555,1.0594999999999999,1.0502,1.0553,9565,50,0
272,2003-01-16,1.0553,1.0629,1.0542,1.0613,9453,50,0
273,2003-01-17,1.0613,1.0682,1.0604,1.0673,10047,50,0
274,2003-01-20,1.0658,1.0692,1.0632,1.0691,9768,50,0
275,2003-01-21,1.0684,1.0735999999999999,1.0631,1.0725,11317,50,0
276,2003-01-22,1.0723,1.0745,1.0683,1.0728,11757,50,0
277,2003-01-23,1.0727,1.078,1.0705,1.0746,9913,50,0
278,2003-01-24,1.0745,1.0857,1.074,1.0831,10759,50,0
279,2003-01-27,1.0839,1.091,1.0782,1.0847,10076,50,0
280,2003-01-28,1.0846,1.085,1.0782,1.0821,9967,50,0
281,2003-01-29,1.0825,1.0901,1.0808,1.0826,10919,50,0
282,2003-01-30,1.0827,1.0841,1.0728,1.0822,10338,50,0
283,2003-01-31,1.0823,1.0834,1.0722,1.0771,9527,50,0
284,2003-02-03,1.0789,1.0802,1.0691,1.0788,10672,50,0
285,2003-02-04,1.0788,1.0908,1.0765,1.089,10813,50,0
286,2003-02-05,1.0887,1.0937999999999999,1.0735999999999999,1.0788,10272,50,0
287,2003-02-06,1.0786,1.0865,1.0762,1.0834,9719,50,0
288,2003-02-07,1.0834,1.0841,1.0729,1.0821,9053,50,0
289,2003-02-10,1.0817,1.0831,1.0707,1.0718,9409,50,0
290,2003-02-11,1.0716,1.0762,1.0664,1.0737,10221,50,0
291,2003-02-12,1.0737,1.0772,1.0703,1.0709,9674,50,0
292,2003-02-13,1.0711,1.0861,1.0703,1.0841,10781,50,0
293,2003-02-14,1.0841,1.0853,1.076,1.0793,10042,50,0
294,2003-02-17,1.0773,1.0779,1.0672,1.0722,9128,50,0
295,2003-02-18,1.0722,1.0759,1.0676,1.0688,9975,50,0
296,2003-02-19,1.0685,1.0768,1.0664,1.0749,9849,50,0
297,2003-02-20,1.0747,1.0836999999999999,1.0738,1.082,10107,50,0
298,2003-02-21,1.0821,1.085,1.075,1.0767,9570,50,0
299,2003-02-24,1.0723,1.081,1.0706,1.079,9519,50,0
300,2003-02-25,1.0786,1.0824,1.0742,1.0757,10090,50,0
301,2003-02-26,1.0757,1.0814,1.073,1.0789,9349,50,0
302,2003-02-27,1.0789,1.0839,1.0735,1.0748,9879,50,0
303,2003-02-28,1.0747,1.081,1.0734,1.0806,9318,50,0
304,2003-03-03,1.0779,1.0903,1.0768,1.0894,9642,50,0
305,2003-03-04,1.0894,1.0969,1.0874,1.0955,9858,50,0
306,2003-03-05,1.0958,1.1005,1.0946,1.0967,10246,50,0
307,2003-03-06,1.0967,1.1011,1.0924,1.0969,10209,50,0
308,2003-03-07,1.0966,1.1069,1.0966,1.1007,9991,50,0
309,2003-03-10,1.1006,1.1069,1.1004,1.1052,9274,50,0
310,2003-03-11,1.1051,1.1087,1.1003,1.1043,9400,50,0
311,2003-03-12,1.1041,1.106,1.0982,1.0991,10172,50,0
312,2003-03-13,1.0992,1.0995,1.0766,1.0795,10655,50,0
313,2003-03-14,1.0793,1.0823,1.0691,1.0748,9680,50,0
314,2003-03-17,1.0783,1.0845,1.0589,1.0618,10726,50,0
315,2003-03-18,1.0615,1.0656,1.0543,1.0647,11007,50,0
316,2003-03-19,1.0644,1.0657,1.0546,1.0573,10435,50,0
317,2003-03-20,1.0575,1.0674,1.053,1.0618,10925,50,0
318,2003-03-21,1.0617,1.0618,1.0502,1.0529,10511,50,0
319,2003-03-24,1.0586,1.0676,1.0566,1.0652,9788,50,0
320,2003-03-25,1.0651,1.0723,1.0632,1.0658,10480,50,0
321,2003-03-26,1.0659,1.0704,1.0622,1.0698,9817,50,0
322,2003-03-27,1.0701,1.0747,1.0674,1.069,10267,50,0
323,2003-03-28,1.0691,1.0805,1.0668,1.0781,9663,50,0
324,2003-03-31,1.0796999999999999,1.0934,1.078,1.0922,10419,50,0
325,2003-04-01,1.0916,1.0926,1.0868,1.0918,9127,50,0
326,2003-04-02,1.092,1.0961,1.075,1.0769,10926,50,0
327,2003-04-03,1.0769,1.0794,1.0686,1.0759,10656,50,0
328,2003-04-04,1.0759,1.0772,1.0684,1.0734,10575,50,0
329,2003-04-07,1.0672,1.0704,1.0559,1.0688,10362,50,0
330,2003-04-08,1.0689,1.0726,1.0642,1.0724,10120,50,0
331,2003-04-09,1.0723,1.0785,1.0675,1.0773,10133,50,0
332,2003-04-10,1.0774,1.0832,1.0758,1.0787,10105,50,0
333,2003-04-11,1.0787,1.0792,1.0693,1.0756000000000001,9568,50,0
334,2003-04-14,1.0745,1.0814,1.0717,1.0772,9873,50,0
335,2003-04-15,1.0772,1.0824,1.0734,1.0804,10010,50,0
336,2003-04-16,1.0803,1.0923,1.0783,1.091,9773,50,0
337,2003-04-17,1.091,1.0977,1.0867,1.0882,10162,50,0
338,2003-04-18,1.0882,1.09,1.0868,1.0879,6126,50,0
339,2003-04-21,1.0898,1.0909,1.0821,1.086,7535,50,0
340,2003-04-22,1.0859,1.1004,1.0848,1.0975,9227,50,0
341,2003-04-23,1.0973,1.0984,1.092,1.0954,9271,50,0
342,2003-04-24,1.0948,1.1049,1.0944,1.1034,9527,50,0
343,2003-04-25,1.1034,1.1051,1.096,1.1037,9580,50,0
344,2003-04-28,1.1037,1.1078000000000001,1.0975,1.0987,9246,50,0
345,2003-04-29,1.0986,1.1087,1.093,1.1076,9327,50,0
346,2003-04-30,1.1077,1.1191,1.1063,1.1183,10332,50,0
347,2003-05-01,1.1182,1.1288,1.1154,1.1238,9221,50,0
348,2003-05-02,1.1237,1.1275,1.1188,1.123,9419,50,0
349,2003-05-05,1.1227,1.1305,1.1204,1.1289,11875,50,0
350,2003-05-06,1.1295,1.1456,1.1275,1.1443,13569,50,0
351,2003-05-07,1.1438,1.1444,1.1329,1.1352,13404,50,0
352,2003-05-08,1.1352,1.1513,1.131,1.1486,13744,50,0
353,2003-05-09,1.148,1.1541,1.1437,1.1489,13577,50,0
354,2003-05-12,1.1531,1.1629,1.1522999999999999,1.1566,12713,50,0
355,2003-05-13,1.1566,1.1572,1.1463,1.1537,12862,50,0
356,2003-05-14,1.1537,1.1541,1.1467,1.1473,11043,50,0
357,2003-05-15,1.1474,1.1491,1.1371,1.138,10184,50,0
358,2003-05-16,1.1381999999999999,1.1597,1.1371,1.1597,9720,50,0
359,2003-05-19,1.1673,1.1741,1.1622,1.1648,10975,50,0
360,2003-05-20,1.1649,1.1721,1.1602000000000001,1.1714,11442,50,0
361,2003-05-21,1.1717,1.1749,1.1625,1.1641,11426,50,0
362,2003-05-22,1.1641,1.1732,1.162,1.1693,10811,50,0
363,2003-05-23,1.1694,1.1846,1.1665,1.1842,10421,50,0
364,2003-05-26,1.1832,1.1878,1.1799,1.1862,8578,50,0
365,2003-05-27,1.1858,1.1931,1.181,1.1815,10743,50,0
366,2003-05-28,1.1814,1.1851,1.1706,1.1755,10866,50,0
367,2003-05-29,1.1754,1.1918,1.1691,1.1909,11621,50,0
368,2003-05-30,1.1905999999999999,1.1919,1.1741,1.1785,11374,50,0
369,2003-06-02,1.172,1.1772,1.1652,1.1771,11579,50,0
370,2003-06-03,1.1767,1.1783,1.1686,1.174,11317,50,0
371,2003-06-04,1.1741,1.1751,1.1632,1.164,10935,50,0
372,2003-06-05,1.1639,1.189,1.1631,1.1843,11770,50,0
373,2003-06-06,1.1844000000000001,1.1881,1.1684,1.1701,11132,50,0
374,2003-06-09,1.1708,1.1791,1.1659,1.1716,11364,50,0
375,2003-06-10,1.1716,1.1746,1.1666,1.1671,10563,50,0
376,2003-06-11,1.167,1.1785,1.1659,1.1756,11016,50,0
377,2003-06-12,1.1756,1.181,1.1705,1.1764999999999999,10864,50,0
378,2003-06-13,1.1763,1.1882,1.1736,1.1874,10577,50,0
379,2003-06-16,1.1876,1.1932,1.1818,1.1822,10596,50,0
380,2003-06-17,1.1822,1.1869,1.1769,1.1781,10043,50,0
381,2003-06-18,1.1783,1.1807,1.1663000000000001,1.1682,9946,50,0
382,2003-06-19,1.1684,1.1743000000000001,1.1583,1.1723,11401,50,0
383,2003-06-20,1.1723,1.1738,1.1552,1.1605,10953,50,0
384,2003-06-23,1.1579,1.1608,1.1509,1.1551,11339,50,0
385,2003-06-24,1.155,1.1584,1.1477,1.1516,10231,50,0
386,2003-06-25,1.1515,1.1625,1.1494,1.1533,11089,50,0
387,2003-06-26,1.1534,1.1546,1.1414,1.1418,10675,50,0
388,2003-06-27,1.1419,1.147,1.1399,1.1425,10052,50,0
